observed_on,latitude,longitude,place_county_name,place_state_name,url,image_url,description
24/04/2021,-158.316.314.004,-480.264.775.814,Niterói,Rio de Janeiro,https://www.inaturalist.org/observations/74032892,https://inaturalist-open-data.s3.amazonaws.com/photos/120951166/medium.jpg,
27/04/2021,-158.133.272.997,-477.778.093,São Carlos,São Paulo,https://www.inaturalist.org/observations/222212236,https://inaturalist-open-data.s3.amazonaws.com/photos/393603099/medium.jpg,Fotografia de celular
29/04/2021,-158.433.622.672,-477.777.156.117,Barbacena,Minas Gerais,https://www.inaturalist.org/observations/73941364,https://static.inaturalist.org/photos/120789345/medium.jpeg,
30/04/2021,-197.879.953.665,-439.402.344.078,Itatiba,São Paulo,https://www.inaturalist.org/observations/74550735,https://inaturalist-open-data.s3.amazonaws.com/photos/121854111/medium.jpg,
01/05/2021,-158.366.946.783,-480.226.337.258,Nova Lima,Minas Gerais,https://www.inaturalist.org/observations/74083755,https://inaturalist-open-data.s3.amazonaws.com/photos/121038186/medium.jpeg,"O bando de micos se aproximou e algum tempo depois começaram a vocalizar, pareciam perturbados com alguma coisa. Tenho um video de um adulto vocalizando, aparentando estar muito perturbado."
01/05/2021,-158.369.243.763,-480.219.603.576,Pedra Bela,São Paulo,https://www.inaturalist.org/observations/77708367,https://static.inaturalist.org/photos/127110231/medium.jpeg,
01/05/2021,-158.614.129,-478.287.085,Itatiba,São Paulo,https://www.inaturalist.org/observations/74858876,https://static.inaturalist.org/photos/122400822/medium.jpeg,
01/05/2021,-158.307.860.204,-480.304.358.527,Pedra dourada,Minas Gerais,https://www.inaturalist.org/observations/74931231,https://inaturalist-open-data.s3.amazonaws.com/photos/122528348/medium.jpg,
01/05/2021,-1.573.698.866,-478.618.816.835,Campinas,São Paulo,https://www.inaturalist.org/observations/74929294,https://static.inaturalist.org/photos/122524880/medium.jpeg,
01/05/2021,-168.226.787,-492.473.476,São Paulo,São Paulo,https://www.inaturalist.org/observations/74963652,https://inaturalist-open-data.s3.amazonaws.com/photos/122583352/medium.jpg,
02/05/2021,-158.318.424,-4.802.898.619,Santa Luzia,Minas Gerais,https://www.inaturalist.org/observations/76126716,https://static.inaturalist.org/photos/124547777/medium.jpeg,
02/05/2021,-158.333.548.689,-48.024.565.503,Cotia,São Paulo,https://www.inaturalist.org/observations/82992464,https://inaturalist-open-data.s3.amazonaws.com/photos/136260697/medium.jpeg,
02/05/2021,-157.941.605.745,-478.821.660.206,Lagoa Formosa,Minas Gerais,https://www.inaturalist.org/observations/149637689,https://static.inaturalist.org/photos/257881056/medium.jpg,
03/05/2021,-157.702.777.778,-478.311.111.111,Santa Luzia,Minas Gerais,https://www.inaturalist.org/observations/80633447,https://inaturalist-open-data.s3.amazonaws.com/photos/132170562/medium.jpeg,
06/05/2021,-157.366.788.455,-478.613.237.727,Cachoeiras de Macacu,Rio de Janeiro,https://www.inaturalist.org/observations/76159566,https://static.inaturalist.org/photos/124596094/medium.jpeg,
10/05/2021,-158.307.033.333,-480.307.166.667,São Paulo,São Paulo,https://www.inaturalist.org/observations/76291470,https://inaturalist-open-data.s3.amazonaws.com/photos/124800797/medium.jpeg,
12/05/2021,-218.706.389.227,-426.852.056.757,São Paulo,São Paulo,https://www.inaturalist.org/observations/76622409,https://inaturalist-open-data.s3.amazonaws.com/photos/125325264/medium.jpeg,
24/05/2021,-22.340.829.253,-490.199.999.884,São Gonçalo,Rio de Janeiro,https://www.inaturalist.org/observations/77201336,https://inaturalist-open-data.s3.amazonaws.com/photos/126244723/medium.jpeg,
29/05/2021,-167.070.020.616,-494.074.409.805,Cotia,São Paulo,https://www.inaturalist.org/observations/82992465,https://inaturalist-open-data.s3.amazonaws.com/photos/136260842/medium.jpeg,
30/05/2021,-2.303.585.283,-4.695.255.333,São Paulo,São Paulo,https://www.inaturalist.org/observations/80288365,https://static.inaturalist.org/photos/131580459/medium.jpg,"Observado em área de proteção ambiental, espécie introduzida, originária da região de serrado brasileira"
01/06/2021,-197.879.953.665,-439.402.344.078,São Paulo,São Paulo,https://www.inaturalist.org/observations/78239175,https://static.inaturalist.org/photos/128017906/medium.jpeg,
04/06/2021,-227.575.280.914,-436.953.450.367,Jundiaí,São Paulo,https://www.inaturalist.org/observations/83160270,https://inaturalist-open-data.s3.amazonaws.com/photos/136554072/medium.jpg,
05/06/2021,-157.866.366.667,-480.647.083.333,Além Paraíba,Minas Gerais,https://www.inaturalist.org/observations/78516895,https://static.inaturalist.org/photos/128506349/medium.jpeg,
05/06/2021,-236.387.423.895,-466.265.107.456,Vargem Grande do Sul,São Paulo,https://www.inaturalist.org/observations/163845301,https://inaturalist-open-data.s3.amazonaws.com/photos/283432753/medium.jpeg,Saguis adultos de vida livre vistos na área aberta do zoológico municipal
09/06/2021,-23.548.260.989,-467.183.364.183,São Paulo,São Paulo,https://www.inaturalist.org/observations/79873560,https://inaturalist-open-data.s3.amazonaws.com/photos/130859523/medium.jpg,
10/06/2021,-199.251.865.481,-438.761.885.806,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/79966734,https://inaturalist-open-data.s3.amazonaws.com/photos/131018514/medium.jpeg,
11/06/2021,-157.677.470.836,-478.614.171.222,Carapicuíba,São Paulo,https://www.inaturalist.org/observations/92493241,https://inaturalist-open-data.s3.amazonaws.com/photos/153152769/medium.jpg,
12/06/2021,-235.755.833.473,-468.785.322.434,Águas de Lindóia,São Paulo,https://www.inaturalist.org/observations/224089226,https://static.inaturalist.org/photos/397121673/medium.jpg,
12/06/2021,-235.755.538.473,-468.785.483.367,Montes Claros,Minas Gerais,https://www.inaturalist.org/observations/79936127,https://static.inaturalist.org/photos/130967962/medium.jpg,
18/06/2021,-2.228.972,-425.387,Cotia,São Paulo,https://www.inaturalist.org/observations/82992494,https://inaturalist-open-data.s3.amazonaws.com/photos/136261515/medium.jpeg,
19/06/2021,-158.248.546.462,-47.808.046.477,Cachoeiro de Itapemirim,Espírito Santo,https://www.inaturalist.org/observations/80101787,https://static.inaturalist.org/photos/131257648/medium.jpeg,
19/06/2021,-236.084.782.258,-468.215.815.406,Bauru,São Paulo,https://www.inaturalist.org/observations/91140943,https://static.inaturalist.org/photos/150709523/medium.jpeg,
26/06/2021,-235.634.564.025,-467.249.144.687,Cachoeiro de Itapemirim,Espírito Santo,https://www.inaturalist.org/observations/80301398,https://static.inaturalist.org/photos/131603416/medium.jpeg,
26/06/2021,-197.879.953.665,-439.402.344.078,Cotia,São Paulo,https://www.inaturalist.org/observations/83000645,https://inaturalist-open-data.s3.amazonaws.com/photos/136276673/medium.jpeg,
26/06/2021,-229.637.840.505,-432.222.831.622,Vinhedo,São Paulo,https://www.inaturalist.org/observations/80892998,https://inaturalist-open-data.s3.amazonaws.com/photos/132624345/medium.jpg,
27/06/2021,-21.67,-433.752.777.778,Armação dos Búzios,Rio de Janeiro,https://www.inaturalist.org/observations/101278688,https://inaturalist-open-data.s3.amazonaws.com/photos/169124292/medium.jpeg,
02/07/2021,-199.509.155,-439.056.299,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/157534800,https://inaturalist-open-data.s3.amazonaws.com/photos/272369218/medium.jpeg,
03/07/2021,-235.815.130.487,-468.780.870.347,Santa Luzia,Minas Gerais,https://www.inaturalist.org/observations/81518507,https://inaturalist-open-data.s3.amazonaws.com/photos/133719723/medium.jpeg,
03/07/2021,-203.323.710.743,-502.503.832.768,Cotia,São Paulo,https://www.inaturalist.org/observations/83533836,https://inaturalist-open-data.s3.amazonaws.com/photos/137201877/medium.jpeg,
03/07/2021,-235.034.993.217,-468.785.467.744,Seropédica,Rio de Janeiro,https://www.inaturalist.org/observations/85634410,https://static.inaturalist.org/photos/140929130/medium.jpeg,
04/07/2021,-217.930.561.698,-433.668.894.321,São Paulo,São Paulo,https://www.inaturalist.org/observations/111402731,https://inaturalist-open-data.s3.amazonaws.com/photos/188059829/medium.jpeg,
08/07/2021,-15.848.325,-479.415.666.667,Pompéu,Minas Gerais,https://www.inaturalist.org/observations/90927930,https://static.inaturalist.org/photos/150329354/medium.jpeg,
09/07/2021,-223.916.668,-432.328.033,São Paulo,São Paulo,https://www.inaturalist.org/observations/82327506,https://static.inaturalist.org/photos/135109431/medium.jpeg,"Really not afraid of humans, which I guess isn't that surprising considering they live in an urban park"
09/07/2021,-235.755.701.446,-468.784.617.186,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/82495864,https://inaturalist-open-data.s3.amazonaws.com/photos/135401350/medium.jpg,
10/07/2021,-167.094.069.997,-492.702.456.997,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/82693391,https://static.inaturalist.org/photos/135743091/medium.jpeg,
11/07/2021,-141.076.031,-474.410.962,Cotia,São Paulo,https://www.inaturalist.org/observations/83845453,https://inaturalist-open-data.s3.amazonaws.com/photos/137737818/medium.jpeg,
12/07/2021,-203.325.679.835,-502.505.464.133,Cotia,São Paulo,https://www.inaturalist.org/observations/83845455,https://inaturalist-open-data.s3.amazonaws.com/photos/137738096/medium.jpeg,
15/07/2021,-207.600.069,-459.185.579,Cotia,São Paulo,https://www.inaturalist.org/observations/83845457,https://inaturalist-open-data.s3.amazonaws.com/photos/137738432/medium.jpeg,
15/07/2021,-229.031.669.722,-47.019.331,Vinhedo,São Paulo,https://www.inaturalist.org/observations/82929452,https://inaturalist-open-data.s3.amazonaws.com/photos/136151866/medium.jpg,
16/07/2021,-229.691.172,-469.958.185,São Paulo,São Paulo,https://www.inaturalist.org/observations/83019265,https://inaturalist-open-data.s3.amazonaws.com/photos/136309349/medium.jpeg,Grupo com aproximadamente 6 indivíduos
17/07/2021,-234.725.182.751,-467.278.443.156,Cotia,São Paulo,https://www.inaturalist.org/observations/83923524,https://inaturalist-open-data.s3.amazonaws.com/photos/137877332/medium.jpeg,
19/07/2021,-222.897.033.333,-4.253.862,Nova Friburgo,Rio de Janeiro,https://www.inaturalist.org/observations/84177413,https://static.inaturalist.org/photos/138325624/medium.jpg,
20/07/2021,-157.306.135,-478.603.702,Cotia,São Paulo,https://www.inaturalist.org/observations/104035245,https://inaturalist-open-data.s3.amazonaws.com/photos/174264149/medium.jpeg,
22/07/2021,-199.575.572.128,-439.358.282.089,São Paulo,São Paulo,https://www.inaturalist.org/observations/84575417,https://inaturalist-open-data.s3.amazonaws.com/photos/139018457/medium.jpeg,
24/07/2021,-239.845.972.222,-463.795.805.556,São Paulo,São Paulo,https://www.inaturalist.org/observations/84576812,https://inaturalist-open-data.s3.amazonaws.com/photos/139020053/medium.jpeg,
28/07/2021,-157.662.824,-478.829.416,Santa Luzia,Minas Gerais,https://www.inaturalist.org/observations/87628630,https://inaturalist-open-data.s3.amazonaws.com/photos/144493753/medium.jpeg,
29/07/2021,-228.711.047.487,-465.322.634.847,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/88908656,https://inaturalist-open-data.s3.amazonaws.com/photos/146759500/medium.jpeg,
30/07/2021,-19.953.805.598,-439.266.800.858,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/84885637,https://static.inaturalist.org/photos/139573721/medium.jpeg,
30/07/2021,-157.569.466.667,-478.437.616.667,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/84885864,https://static.inaturalist.org/photos/139574042/medium.jpeg,
31/07/2021,-229.097.222.222,-470.308.333.333,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/269284906,https://inaturalist-open-data.s3.amazonaws.com/photos/484156346/medium.jpg,
31/07/2021,-156.693.237.159,-478.551.230.286,Cotia,São Paulo,https://www.inaturalist.org/observations/85488198,https://inaturalist-open-data.s3.amazonaws.com/photos/140661757/medium.jpeg,
31/07/2021,-199.285.678.574,-439.661.064.631,Mogi das Cruzes,São Paulo,https://www.inaturalist.org/observations/85575836,https://static.inaturalist.org/photos/140824202/medium.jpeg,
31/07/2021,-237.269.304.128,-464.970.341.302,Fernandópolis,São Paulo,https://www.inaturalist.org/observations/85703407,https://static.inaturalist.org/photos/141051742/medium.jpg,
02/08/2021,-230.070.222.167,-433.331.866.667,Barueri,São Paulo,https://www.inaturalist.org/observations/89288857,https://static.inaturalist.org/photos/147435992/medium.jpeg,
03/08/2021,-157.370.919.193,-478.621.177.106,São Vicente,São Paulo,https://www.inaturalist.org/observations/206486375,https://inaturalist-open-data.s3.amazonaws.com/photos/365198813/medium.jpg,
04/08/2021,-211.627.837.804,-478.606.225.169,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/105318870,https://static.inaturalist.org/photos/176685592/medium.jpeg,
04/08/2021,-199.533.050.553,-439.267.136.184,Piracicaba,São Paulo,https://www.inaturalist.org/observations/153334542,https://static.inaturalist.org/photos/264821461/medium.jpeg,
06/08/2021,-235.633.296.944,-4.672.538.375,Petrópolis,Rio de Janeiro,https://www.inaturalist.org/observations/86478871,https://static.inaturalist.org/photos/142466789/medium.jpeg,
06/08/2021,-23.575.304.386,-468.784.394.993,Cotia,São Paulo,https://www.inaturalist.org/observations/87153029,https://inaturalist-open-data.s3.amazonaws.com/photos/143641263/medium.jpeg,
07/08/2021,-228.736.297.862,-47.053.963.244,Osasco,São Paulo,https://www.inaturalist.org/observations/86586105,https://inaturalist-open-data.s3.amazonaws.com/photos/142662785/medium.jpeg,
08/08/2021,-236.398.399.722,-46.628.281,Fernandópolis,São Paulo,https://www.inaturalist.org/observations/88627790,https://static.inaturalist.org/photos/146248329/medium.jpg,
08/08/2021,-22.172.276.252,-448.765.261.844,Guapé,Minas Gerais,https://www.inaturalist.org/observations/88961985,https://inaturalist-open-data.s3.amazonaws.com/photos/146847441/medium.jpeg,
09/08/2021,-227.120.333.333,-476.319.583.333,Campinas,São Paulo,https://www.inaturalist.org/observations/186136944,https://inaturalist-open-data.s3.amazonaws.com/photos/325223811/medium.jpg,
13/08/2021,-235.671.478.648,-468.292.715.773,Valinhos,São Paulo,https://www.inaturalist.org/observations/104405027,https://inaturalist-open-data.s3.amazonaws.com/photos/174934531/medium.jpg,White tufted marmoset carefully approaching a house to steal food
15/08/2021,-20.331.371.752,-502.880.387.775,São Paulo,São Paulo,https://www.inaturalist.org/observations/87538810,https://inaturalist-open-data.s3.amazonaws.com/photos/144338475/medium.jpg,
18/08/2021,-235.586.239,-471.001.570.997,Nova Friburgo,Rio de Janeiro,https://www.inaturalist.org/observations/87739776,https://static.inaturalist.org/photos/144690326/medium.jpg,
20/08/2021,-164.174.315.589,-431.127.726.865,Arceburgo,Minas Gerais,https://www.inaturalist.org/observations/87793609,https://inaturalist-open-data.s3.amazonaws.com/photos/144784077/medium.jpeg,
21/08/2021,-2.197.725,-478.729.444.444,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/88183530,https://inaturalist-open-data.s3.amazonaws.com/photos/145463720/medium.jpg,
22/08/2021,-222.051.889.332,-499.341.772.869,São Vicente,São Paulo,https://www.inaturalist.org/observations/231108673,https://inaturalist-open-data.s3.amazonaws.com/photos/410427876/medium.jpeg,
27/08/2021,-236.845.807.343,-470.218.397.677,Bragança Paulista,São Paulo,https://www.inaturalist.org/observations/100612003,https://inaturalist-open-data.s3.amazonaws.com/photos/167947548/medium.jpg,
28/08/2021,-199.333.774.006,-441.572.029.889,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/89224755,,
28/08/2021,-224.716.521.255,-440.462.497.249,Campinas,São Paulo,https://www.inaturalist.org/observations/89351718,https://static.inaturalist.org/photos/147542399/medium.jpeg,
31/08/2021,-19.921.534,-439.175.159.722,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/96696044,https://inaturalist-open-data.s3.amazonaws.com/photos/160680253/medium.jpg,
02/09/2021,-228.938.956.475,-423.581.739.888,Santo André,São Paulo,https://www.inaturalist.org/observations/107755962,https://inaturalist-open-data.s3.amazonaws.com/photos/181295654/medium.jpeg,
02/09/2021,-217.623.554.331,-433.434.670.419,Rio de Janeiro,Rio de Janeiro,https://www.inaturalist.org/observations/89659229,https://static.inaturalist.org/photos/148085335/medium.jpg,
05/09/2021,-158.222.502.674,-478.106.663.749,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/90017074,https://inaturalist-open-data.s3.amazonaws.com/photos/148715874/medium.jpg,
06/09/2021,-188.529.760.171,-448.294.251.941,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/129839042,https://inaturalist-open-data.s3.amazonaws.com/photos/220706333/medium.jpg,"Indivíduo sem cauda e talvez sem um membro inferior, se locomovendo com uma certa dificuldade"
07/09/2021,-231.629.067.767,-470.944.719.484,São Paulo,São Paulo,https://www.inaturalist.org/observations/90158786,https://inaturalist-open-data.s3.amazonaws.com/photos/148972507/medium.jpeg,
07/09/2021,-231.630.479.107,-470.945.462.004,Cotia,São Paulo,https://www.inaturalist.org/observations/91792648,https://inaturalist-open-data.s3.amazonaws.com/photos/151889902/medium.jpeg,
07/09/2021,-231.629.339.557,-470.942.396.049,Angra dos Reis,Rio de Janeiro,https://www.inaturalist.org/observations/90282499,https://inaturalist-open-data.s3.amazonaws.com/photos/149193231/medium.jpeg,
07/09/2021,-231.629.927.016,-470.941.842.643,Campinas,São Paulo,https://www.inaturalist.org/observations/93089223,https://static.inaturalist.org/photos/154232889/medium.jpeg,
10/09/2021,-141.443.930.606,-474.891.785.408,Campinas,São Paulo,https://www.inaturalist.org/observations/90399431,https://inaturalist-open-data.s3.amazonaws.com/photos/149402836/medium.jpg,
10/09/2021,-183.840.340.735,-453.312.320.706,São Paulo,São Paulo,https://www.inaturalist.org/observations/90451336,https://static.inaturalist.org/photos/149494301/medium.jpeg,
11/09/2021,-235.438.437.879,-467.607.752.825,Pouso Alto,Minas Gerais,https://www.inaturalist.org/observations/90471658,https://inaturalist-open-data.s3.amazonaws.com/photos/149531231/medium.jpeg,visualizei 2 adultos e 2 filhotes
11/09/2021,-235.759.160.123,-468.784.844.261,Piracicaba,São Paulo,https://www.inaturalist.org/observations/90547449,https://static.inaturalist.org/photos/149660448/medium.jpg,
11/09/2021,-185.817.449.701,-465.037.529.916,Carapicuíba,São Paulo,https://www.inaturalist.org/observations/90999239,https://static.inaturalist.org/photos/150457034/medium.jpeg,"O sagui-de-tufos-pretos ou mico-estrela, também genericamente designado massau, mico, saguim, sauí, sauim, soim, sonhim, tamari e xauim, é uma espécie de macaco do Novo Mundo e gênero calitrix, da família dos calitriquídeos. É endêmico do Brasil. Wikipédia"
12/09/2021,-157.681.437.996,-478.343.514.287,Fernandópolis,São Paulo,https://www.inaturalist.org/observations/91336446,https://static.inaturalist.org/photos/151058702/medium.jpg,
12/09/2021,-211.694.018,-478.110.855,São Roque,São Paulo,https://www.inaturalist.org/observations/91812235,https://inaturalist-open-data.s3.amazonaws.com/photos/151928576/medium.jpeg,
13/09/2021,-233.280.435.522,-467.265.215.144,Grão Mogol,Minas Gerais,https://www.inaturalist.org/observations/105711120,https://static.inaturalist.org/photos/177429581/medium.jpeg,
15/09/2021,-207.058.116.667,-461.572.916.667,Santa Luzia,Minas Gerais,https://www.inaturalist.org/observations/92343319,https://static.inaturalist.org/photos/152889180/medium.jpeg,
17/09/2021,-211.857.776,-430.205.345.997,São Carlos,São Paulo,https://www.inaturalist.org/observations/222210734,https://inaturalist-open-data.s3.amazonaws.com/photos/393600371/medium.jpg,Fotografia de celular
18/09/2021,-235.438.721.255,-467.608.127.058,Marília,São Paulo,https://www.inaturalist.org/observations/177151470,https://static.inaturalist.org/photos/308069743/medium.jpeg,
23/09/2021,-236.478.398.775,-466.161.428.016,Cotia,São Paulo,https://www.inaturalist.org/observations/92864643,https://inaturalist-open-data.s3.amazonaws.com/photos/153827556/medium.jpeg,
24/09/2021,-197.879.953.665,-439.402.344.078,Betim,Minas Gerais,https://www.inaturalist.org/observations/93709324,https://static.inaturalist.org/photos/155351566/medium.jpeg,
25/09/2021,-158.333.849,-480.245.655,Cotia,São Paulo,https://www.inaturalist.org/observations/95099124,https://inaturalist-open-data.s3.amazonaws.com/photos/157834580/medium.jpeg,
25/09/2021,-236.087.141.665,-46.819.264.112,Barra do Piraí,Rio de Janeiro,https://www.inaturalist.org/observations/100709486,https://static.inaturalist.org/photos/168111545/medium.jpeg,
30/09/2021,-19.948.278,-43.901.973,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/145547083,https://static.inaturalist.org/photos/250026328/medium.jpeg,
03/10/2021,-217.471.700.613,-466.819.181.902,Araruama,Rio de Janeiro,https://www.inaturalist.org/observations/93438513,https://inaturalist-open-data.s3.amazonaws.com/photos/154867844/medium.jpeg,
03/10/2021,-157.417.740.767,-478.846.654.998,Juiz de Fora,Minas Gerais,https://www.inaturalist.org/observations/104634947,https://static.inaturalist.org/photos/175371229/medium.jpeg,
03/10/2021,-166.503.507.441,-492.235.005.274,Magé,Rio de Janeiro,https://www.inaturalist.org/observations/93645548,https://static.inaturalist.org/photos/155234384/medium.jpg,
06/10/2021,-157.422.348.664,-478.847.859.495,Felixlândia,Minas Gerais,https://www.inaturalist.org/observations/97819569,https://static.inaturalist.org/photos/162742991/medium.jpg,
09/10/2021,-235.336.143.702,-463.583.071.902,Itupeva,São Paulo,https://www.inaturalist.org/observations/238427193,https://static.inaturalist.org/photos/424474628/medium.jpg,
10/10/2021,-222.621.293.477,-430.119.527.135,Itupeva,São Paulo,https://www.inaturalist.org/observations/238427195,https://static.inaturalist.org/photos/424474624/medium.jpg,
11/10/2021,-199.184.612.931,-439.386.686.683,Itupeva,São Paulo,https://www.inaturalist.org/observations/238427197,https://static.inaturalist.org/photos/424474633/medium.jpg,
11/10/2021,-23.199.405.814,-472.877.771.035,Itupeva,São Paulo,https://www.inaturalist.org/observations/238427214,https://static.inaturalist.org/photos/424474647/medium.jpg,
14/10/2021,-235.440.292.956,-467.610.780.345,Itupeva,São Paulo,https://www.inaturalist.org/observations/238427216,https://static.inaturalist.org/photos/424474669/medium.jpg,
16/10/2021,-200.212.794.877,-438.729.003.362,Morada Nova de Minas,Minas Gerais,https://www.inaturalist.org/observations/104675379,https://inaturalist-open-data.s3.amazonaws.com/photos/175445843/medium.jpg,
17/10/2021,-157.662.824,-478.829.416,Osasco,São Paulo,https://www.inaturalist.org/observations/94478671,https://inaturalist-open-data.s3.amazonaws.com/photos/156726213/medium.jpeg,
18/10/2021,-236.561.144.698,-47.567.451.708,Cotia,São Paulo,https://www.inaturalist.org/observations/95099150,https://inaturalist-open-data.s3.amazonaws.com/photos/157836440/medium.jpeg,
18/10/2021,-157.426.431.672,-478.847.014.959,Patos de Minas,Minas Gerais,https://www.inaturalist.org/observations/99050735,https://static.inaturalist.org/photos/165041916/medium.jpeg,
23/10/2021,-157.662.824,-478.829.416,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/247013643,https://inaturalist-open-data.s3.amazonaws.com/photos/441083105/medium.jpg,
23/10/2021,-170.067.222.167,-492.192.583.333,Franco da Rocha,São Paulo,https://www.inaturalist.org/observations/164524607,https://static.inaturalist.org/photos/284673667/medium.jpeg,
23/10/2021,-166.792.681.725,-492.618.839.443,São José da Barra,Minas Gerais,https://www.inaturalist.org/observations/95187876,https://static.inaturalist.org/photos/157994692/medium.jpg,
26/10/2021,-211.981.067.252,-477.925.318.453,Tocantins,Minas Gerais,https://www.inaturalist.org/observations/123505142,https://static.inaturalist.org/photos/209233601/medium.jpeg,
27/10/2021,-211.748.583.333,-47.802.005,Osasco,São Paulo,https://www.inaturalist.org/observations/95287463,https://inaturalist-open-data.s3.amazonaws.com/photos/158167660/medium.jpeg,
27/10/2021,-199.511.119.108,-439.035.833.444,Jundiaí,São Paulo,https://www.inaturalist.org/observations/95474360,https://static.inaturalist.org/photos/158505132/medium.jpeg,
29/10/2021,-19.761.486,-42.629.885,São Paulo,São Paulo,https://www.inaturalist.org/observations/95974809,https://inaturalist-open-data.s3.amazonaws.com/photos/159553016/medium.jpeg,
30/10/2021,-222.619.138.936,-430.121.994.767,Santa Luzia,Minas Gerais,https://www.inaturalist.org/observations/96436032,https://inaturalist-open-data.s3.amazonaws.com/photos/160211921/medium.jpeg,
31/10/2021,-222.619.709.861,-430.120.304.976,Cotia,São Paulo,https://www.inaturalist.org/observations/105444756,https://inaturalist-open-data.s3.amazonaws.com/photos/176922937/medium.jpeg,
01/11/2021,-215.503.908.243,-477.071.429.845,São Paulo,São Paulo,https://www.inaturalist.org/observations/97267696,https://inaturalist-open-data.s3.amazonaws.com/photos/161731770/medium.jpeg,
06/11/2021,-22.954.896.821,-432.125.919.863,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/100858764,https://static.inaturalist.org/photos/168378613/medium.jpg,
13/11/2021,-235.869.662.022,-468.323.758.939,São Sebastião da Grama,São Paulo,https://www.inaturalist.org/observations/97191516,https://inaturalist-open-data.s3.amazonaws.com/photos/161587863/medium.jpg,bando com duas dezenas de saguis alvoroçados. alguns se mordendo.
18/11/2021,-22.426.825,-457.915.449.722,Ferraz de Vascon,São Paulo,https://www.inaturalist.org/observations/97663825,https://static.inaturalist.org/photos/162461051/medium.jpeg,
20/11/2021,-227.994.223.451,-470.724.164.488,São José do Vale do Rio Preto,Rio de Janeiro,https://www.inaturalist.org/observations/97927844,https://inaturalist-open-data.s3.amazonaws.com/photos/162944052/medium.jpeg,
21/11/2021,-234.564.490.002,-471.827.987.781,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/103843119,https://inaturalist-open-data.s3.amazonaws.com/photos/173900816/medium.jpeg,
27/11/2021,-234.258.593.478,-466.270.957.886,Salto,São Paulo,https://www.inaturalist.org/observations/173078191,https://static.inaturalist.org/photos/300533446/medium.jpeg,
01/12/2021,-228.862.666.667,-4.703.613,Osasco,São Paulo,https://www.inaturalist.org/observations/98408132,https://inaturalist-open-data.s3.amazonaws.com/photos/163831378/medium.jpeg,
04/12/2021,-231.423.207.708,-441.704.691.947,Nova Lima,Minas Gerais,https://www.inaturalist.org/observations/146957642,https://inaturalist-open-data.s3.amazonaws.com/photos/252781228/medium.jpeg,
09/12/2021,-229.990.336.833,-468.352.458.626,Salto do Pirapora,São Paulo,https://www.inaturalist.org/observations/98644389,https://static.inaturalist.org/photos/164280670/medium.jpeg,
19/12/2021,-225.080.119.509,-440.934.197.232,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/99469500,https://inaturalist-open-data.s3.amazonaws.com/photos/165819531/medium.jpeg,
20/12/2021,-235.298.156,-471.374.002,Ribeirao Preto,São Paulo,https://www.inaturalist.org/observations/99550699,https://inaturalist-open-data.s3.amazonaws.com/photos/165976887/medium.jpg,
21/12/2021,-235.421.991.815,-467.587.314.919,Belo Horizonte,Minas Gerais,https://www.inaturalist.org/observations/99911315,https://inaturalist-open-data.s3.amazonaws.com/photos/166660455/medium.jpg,
22/12/2021,-191.934.235.242,-462.340.287.119,Marliéria,Minas Gerais,https://www.inaturalist.org/observations/100452759,https://inaturalist-open-data.s3.amazonaws.com/photos/167644726/medium.jpg,
23/12/2021,-236.867.966.667,-467.340.133.333,São José do Vale do Rio Preto,Rio de Janeiro,https://www.inaturalist.org/observations/99811541,https://inaturalist-open-data.s3.amazonaws.com/photos/166470241/medium.jpeg,
24/12/2021,-157.450.712.043,-478.457.986.191,Piracicaba,São Paulo,https://www.inaturalist.org/observations/100264151,https://static.inaturalist.org/photos/167319568/medium.jpeg,
26/12/2021,-199.773.626,-439.730.182,São José do Vale do Rio Preto,Rio de Janeiro,https://www.inaturalist.org/observations/99919782,https://inaturalist-open-data.s3.amazonaws.com/photos/166677034/medium.jpeg,
28/12/2021,-232.073.704.997,-470.724.331.997,Luís Antônio,São Paulo,https://www.inaturalist.org/observations/100141526,https://inaturalist-open-data.s3.amazonaws.com/photos/167100669/medium.jpeg,
